RegionName,Ciudad,Estado,Precio_Actual,Clasificacion,Confianza_%,Crecimiento_2025_%,Asequibilidad,Vacancia_%,Impulso_Mercado_%
70570,Opelousas,LA,137934,Bajo Potencial,98.9,-5.6,3.4,6.2,-5.6
85233,Gilbert,AZ,531544,Bajo Potencial,98.9,0.7,4.9,1.0,-14.5
70458,Slidell,LA,222605,Bajo Potencial,98.9,-0.8,3.4,3.4,-10.6
27612,Raleigh,NC,567443,Bajo Potencial,98.9,2.2,5.5,5.1,-10.2
33410,Palm Beach Gardens,FL,595649,Bajo Potencial,98.9,-0.2,5.9,6.9,-18.8
59701,Butte,MT,266621,Bajo Potencial,98.9,2.9,4.3,5.7,-15.8
97304,Salem,OR,496488,Bajo Potencial,98.9,1.8,5.2,2.2,-9.9
75208,Dallas,TX,414633,Bajo Potencial,98.9,1.2,5.3,3.7,-10.2
90005,Los Angeles,CA,926479,Bajo Potencial,98.9,-2.3,18.3,4.9,-4.4
57108,Sioux Falls,SD,415391,Bajo Potencial,98.9,2.3,4.1,0.6,-9.1
30071,Norcross,GA,367501,Bajo Potencial,98.9,3.1,5.6,2.1,-12.5
10036,New York,NY,1022011,Bajo Potencial,98.9,0.6,10.7,11.7,-5.8
27517,Chapel Hill,NC,662886,Bajo Potencial,98.9,2.8,4.9,2.5,-11.5
76132,Fort Worth,TX,449784,Bajo Potencial,98.9,2.0,6.6,5.2,-13.7
75039,Irving,TX,642864,Bajo Potencial,98.9,3.1,6.0,6.6,-12.7
84097,Orem,UT,569149,Bajo Potencial,98.9,2.8,5.6,1.5,-10.7
93023,Ojai,CA,1143204,Bajo Potencial,98.9,1.8,13.1,3.8,-9.4
94564,Pinole,CA,755605,Bajo Potencial,98.9,0.8,6.2,2.1,-5.5
34117,Naples,FL,577542,Bajo Potencial,98.9,1.7,4.9,1.3,-14.3
77029,Jacinto City,TX,162833,Bajo Potencial,98.9,-0.1,3.3,5.7,-13.3
90814,Long Beach,CA,962136,Bajo Potencial,98.9,-1.2,9.4,2.0,-5.5
97424,Cottage Grove,OR,393980,Bajo Potencial,98.9,1.8,5.3,2.6,-8.8
85749,Tucson,AZ,657566,Bajo Potencial,98.9,2.4,5.7,4.3,-9.9
70053,Gretna,LA,217916,Bajo Potencial,98.9,-8.1,6.1,5.0,-9.1
77013,Houston,TX,207612,Bajo Potencial,98.9,-1.8,4.7,6.4,-12.6
28365,Mount Olive,NC,126801,Bajo Potencial,98.9,-3.8,2.6,6.2,-7.8
33498,Boca Raton,FL,777183,Bajo Potencial,98.9,-0.5,5.8,1.4,-22.0
75652,,TX,185621,Bajo Potencial,98.9,1.8,2.8,5.6,-9.4
73106,Oklahoma City,OK,196894,Bajo Potencial,98.9,-5.7,4.0,6.8,-13.0
10553,Mount Vernon,NY,569402,Bajo Potencial,98.9,-3.4,7.1,1.0,-7.3
94507,Alamo,CA,2476321,Bajo Potencial,98.9,0.9,9.5,1.5,-10.4
32348,Perry,FL,176030,Bajo Potencial,98.9,0.4,3.5,11.8,-10.7
83661,Payette,ID,358782,Bajo Potencial,98.9,3.8,5.8,1.5,-17.7
29365,Lyman,SC,297429,Bajo Potencial,98.9,2.2,3.8,1.3,-12.1
35064,Fairfield,AL,102833,Bajo Potencial,98.9,-0.4,2.2,10.2,-12.3
85087,New River,AZ,624289,Bajo Potencial,98.9,2.5,4.9,1.4,-12.3
81211,Buena Vista,CO,659922,Bajo Potencial,98.9,3.4,10.2,8.5,-14.1
65049,Lake Ozark,MO,351530,Bajo Potencial,98.9,-1.5,4.0,74.6,-11.0
68142,Omaha,NE,368138,Bajo Potencial,98.9,1.2,2.9,4.0,-8.5
74962,Vian,OK,194764,Bajo Potencial,98.9,3.3,3.9,15.1,-14.0
39576,Waveland,MS,214502,Bajo Potencial,98.9,0.5,3.5,9.3,-10.7
38041,Henning,TN,113169,Bajo Potencial,98.9,-8.6,2.6,6.8,-13.8
99111,Colfax,WA,319964,Bajo Potencial,98.9,1.6,4.7,5.5,-9.8
11944,Greenport,NY,951863,Bajo Potencial,98.9,-1.3,11.2,22.4,-9.5
95634,Georgetown,CA,419746,Bajo Potencial,98.9,0.3,6.1,9.3,-6.3
93532,Lake Hughes,CA,430793,Bajo Potencial,98.9,0.7,4.2,5.6,-8.8
2633,Chatham,MA,1268218,Bajo Potencial,98.9,3.9,12.2,70.1,-14.7
95685,Sutter Creek,CA,478763,Bajo Potencial,98.9,-0.0,7.6,5.7,-8.2
72101,McCrory,AR,108479,Bajo Potencial,98.9,-0.5,2.0,4.2,-8.1
35118,Sylvan Springs,AL,136243,Bajo Potencial,98.9,-2.5,2.2,7.2,-10.9
2562,Bourne,MA,708226,Bajo Potencial,98.9,2.4,4.6,10.2,-11.6
29018,Bowman,SC,127048,Bajo Potencial,98.9,-2.0,3.2,7.1,-8.5
95562,Scotia,CA,317965,Bajo Potencial,98.9,-5.5,7.9,6.5,-10.4
92036,Julian,CA,589146,Bajo Potencial,98.9,1.4,7.8,26.6,-8.3
35446,Buhl,AL,195682,Bajo Potencial,98.9,-6.9,4.3,0.0,-12.2
98261,Lopez,WA,894602,Bajo Potencial,98.9,3.0,11.4,30.8,-15.9
16153,Stoneboro,PA,179476,Bajo Potencial,98.9,-4.5,3.1,6.8,-8.1
89415,Hawthorne,NV,133162,Bajo Potencial,98.9,-3.5,3.6,4.4,-18.2
83876,Worley,ID,786439,Bajo Potencial,98.9,2.3,13.1,55.5,-15.4
32949,Grant-Valkaria,FL,492331,Bajo Potencial,98.9,1.0,3.7,6.1,-16.2
52041,Earlville,IA,222054,Bajo Potencial,98.9,-0.6,2.6,1.2,-10.4
38563,Gordonsville,TN,292786,Bajo Potencial,98.9,1.5,3.9,3.4,-10.4
57745,Hill City,SD,462716,Bajo Potencial,98.9,3.7,4.9,16.6,-15.3
79358,Ropesville,TX,257535,Bajo Potencial,98.9,1.9,2.9,1.9,-9.3
65624,Cape Fair,MO,312147,Bajo Potencial,98.9,0.9,4.5,9.3,-11.8
94924,Bolinas,CA,1901908,Bajo Potencial,98.9,-3.2,20.1,39.3,-6.5
61486,Viola,IL,154590,Bajo Potencial,98.9,-4.2,2.2,7.4,-7.0
92242,Earp,CA,193978,Bajo Potencial,98.9,-8.1,7.0,64.6,-17.6
59254,Plentywood,MT,153589,Bajo Potencial,98.9,-1.8,2.6,17.7,-14.8
57732,Deadwood,SD,375494,Bajo Potencial,98.9,3.1,8.0,22.6,-13.4
49630,Empire,MI,603854,Bajo Potencial,98.9,3.4,5.6,47.4,-14.5
83615,Donnelly,ID,650779,Bajo Potencial,98.9,3.6,9.4,123.3,-23.0
85325,Bouse,AZ,144452,Bajo Potencial,98.9,-2.1,3.7,21.5,-7.6
83546,,ID,181884,Bajo Potencial,98.9,1.9,3.4,26.2,-22.3
98650,Trout Lake,WA,617881,Bajo Potencial,98.9,0.7,6.9,13.5,-9.5
49632,Falmouth,MI,190967,Bajo Potencial,98.9,0.6,4.2,29.7,-8.5
95703,Applegate,CA,544264,Bajo Potencial,98.9,-0.9,5.8,4.5,-6.4
73430,Burneyville,OK,165920,Bajo Potencial,98.9,1.9,2.1,10.6,-13.0
30537,,GA,396124,Bajo Potencial,98.9,2.6,6.9,77.5,-12.4
56016,Clarks Grove,MN,209596,Bajo Potencial,98.9,1.4,2.3,4.8,-11.7
12565,Philmont,NY,303085,Bajo Potencial,98.9,2.5,4.5,11.0,-12.9
56673,Roosevelt,MN,182605,Bajo Potencial,98.9,-0.5,3.0,42.6,-9.7
51355,Okoboji,IA,455269,Bajo Potencial,98.9,1.4,7.5,106.7,-10.9
93517,Bridgeport,CA,421931,Bajo Potencial,98.9,1.0,4.4,59.5,-5.5
27981,Wanchese,NC,372274,Bajo Potencial,98.9,0.5,4.7,3.8,-12.7
73073,,OK,280529,Bajo Potencial,98.9,2.6,3.7,11.2,-11.3
97466,,OR,193467,Bajo Potencial,98.9,-1.0,3.8,6.2,-9.4
34216,,FL,2064811,Bajo Potencial,98.9,-5.3,24.1,152.1,-47.7
89402,Incline Village,NV,2572437,Bajo Potencial,98.9,-0.2,3.6,4.4,-23.6
95419,Camp Meeker,CA,459017,Bajo Potencial,98.9,-2.1,5.1,28.1,-7.7
95224,Murphys,CA,398922,Bajo Potencial,98.9,0.9,6.8,37.7,-9.3
63874,Risco,MO,57259,Bajo Potencial,98.9,-7.6,1.4,14.4,-10.5
85364,Yuma,AZ,258994,Bajo Potencial,98.8,2.8,4.2,5.8,-13.0
80229,Thornton,CO,434763,Bajo Potencial,98.8,0.3,5.1,1.1,-9.6
29607,Greenville,SC,364585,Bajo Potencial,98.8,2.1,5.0,5.1,-10.3
23234,Richmond,VA,296981,Bajo Potencial,98.8,3.5,4.5,2.6,-16.8
79109,Amarillo,TX,226492,Bajo Potencial,98.8,1.4,3.2,5.2,-10.7
73012,Edmond,OK,328688,Bajo Potencial,98.8,1.0,2.6,1.0,-11.4
70003,Metairie,LA,262138,Bajo Potencial,98.8,-2.0,4.1,2.6,-9.1
84129,Taylorsville,UT,481744,Bajo Potencial,98.8,2.8,4.9,0.9,-11.2
73120,Oklahoma City,OK,241341,Bajo Potencial,98.8,1.0,3.7,7.2,-9.5
34116,Naples,FL,476458,Bajo Potencial,98.8,-0.5,6.3,2.1,-13.9
65721,Ozark,MO,308417,Bajo Potencial,98.8,3.2,3.8,2.0,-12.4
80122,Centennial,CO,642183,Bajo Potencial,98.8,1.2,5.1,1.4,-8.3
77590,Texas City,TX,191285,Bajo Potencial,98.8,0.6,3.0,3.0,-10.0
84128,West Valley City,UT,484921,Bajo Potencial,98.8,2.4,4.3,0.6,-11.3
32809,Orlando,FL,319196,Bajo Potencial,98.8,1.3,5.7,3.9,-12.4
97008,Beaverton,OR,567707,Bajo Potencial,98.8,1.2,6.1,1.4,-8.6
29045,Elgin,SC,292281,Bajo Potencial,98.8,1.7,3.5,2.7,-11.7
80439,Evergreen,CO,909246,Bajo Potencial,98.8,2.6,5.7,3.6,-9.2
90064,Los Angeles,CA,1836772,Bajo Potencial,98.8,-4.2,14.2,4.1,-6.4
71457,Natchitoches,LA,184281,Bajo Potencial,98.8,1.0,4.2,9.3,-6.6
83402,Idaho Falls,ID,354091,Bajo Potencial,98.8,2.7,4.8,3.2,-13.6
77505,Pasadena,TX,316345,Bajo Potencial,98.8,1.2,3.3,2.0,-9.4
34481,Ocala,FL,294224,Bajo Potencial,98.8,-4.4,5.7,3.2,-26.8
84103,Salt Lake City,UT,725487,Bajo Potencial,98.8,2.4,8.7,4.6,-9.2
70611,Lake Charles,LA,241108,Bajo Potencial,98.8,-2.1,2.5,5.7,-6.1
76104,Fort Worth,TX,188865,Bajo Potencial,98.8,1.6,3.3,8.5,-15.4
70062,Kenner,LA,239676,Bajo Potencial,98.8,-9.4,5.3,2.4,-6.5
70518,Broussard,LA,274600,Bajo Potencial,98.8,-0.6,2.7,3.3,-8.3
93723,Fresno,CA,518994,Bajo Potencial,98.8,2.0,4.3,1.4,-10.1
19968,Milton,DE,483292,Bajo Potencial,98.8,2.8,5.7,8.7,-11.8
97408,Eugene,OR,611587,Bajo Potencial,98.8,1.9,5.7,1.6,-8.8
70525,Church Point,LA,163438,Bajo Potencial,98.8,-1.1,3.6,3.9,-5.4
35057,Cullman,AL,262917,Bajo Potencial,98.8,2.4,3.3,5.2,-9.9
86336,Sedona,AZ,1018041,Bajo Potencial,98.8,4.5,14.9,18.9,-19.1
36545,Jackson,AL,142010,Bajo Potencial,98.8,-4.1,3.0,14.8,-9.3
72560,Mountain View,AR,200940,Bajo Potencial,98.8,2.7,5.5,16.7,-10.7
84339,Wellsville,UT,535698,Bajo Potencial,98.8,3.2,4.7,0.6,-13.3
76661,Marlin,TX,101339,Bajo Potencial,98.8,-3.3,2.9,10.5,-11.0
29555,Johnsonville,SC,136140,Bajo Potencial,98.8,0.9,2.2,9.9,-9.2
71418,Columbia,LA,121592,Bajo Potencial,98.8,-0.2,4.1,14.5,-5.3
35117,Mount Olive,AL,251296,Bajo Potencial,98.8,0.7,2.8,7.1,-9.8
99027,Otis Orchards-East Farms,WA,486845,Bajo Potencial,98.8,2.7,6.7,2.6,-11.7
75124,Eustace,TX,306862,Bajo Potencial,98.8,2.6,3.8,7.5,-13.8
27871,,NC,111084,Bajo Potencial,98.8,-2.3,2.0,11.3,-10.7
80829,Manitou Springs,CO,546623,Bajo Potencial,98.8,0.9,6.2,6.0,-8.5
29817,Blackville,SC,113582,Bajo Potencial,98.8,-2.2,2.9,16.1,-10.2
68355,,NE,102860,Bajo Potencial,98.8,-0.2,2.2,4.6,-15.9
36025,Elmore,AL,221240,Bajo Potencial,98.8,0.9,4.0,1.5,-8.9
71639,Dumas,AR,103247,Bajo Potencial,98.8,-2.4,2.9,8.4,-5.4
5060,Randolph,VT,326787,Bajo Potencial,98.8,0.2,4.7,6.2,-8.9
31328,Tybee Island,GA,685926,Bajo Potencial,98.8,-3.5,6.1,56.3,-15.0
95542,Redway,CA,413154,Bajo Potencial,98.8,-13.1,12.6,7.1,-12.2
97456,Monroe,OR,562333,Bajo Potencial,98.8,1.2,8.0,1.7,-8.5
27581,Oxford,NC,313268,Bajo Potencial,98.8,0.8,4.3,2.0,-12.6
85173,Superior,AZ,198684,Bajo Potencial,98.8,0.7,4.5,6.5,-9.4
59313,Plevna,MT,169816,Bajo Potencial,98.8,0.1,2.5,12.3,-10.6
67851,Holcomb,KS,233289,Bajo Potencial,98.8,0.7,2.5,2.6,-9.0
38366,Pinson,TN,184767,Bajo Potencial,98.8,0.9,2.5,8.3,-10.0
32343,Midway,FL,256483,Bajo Potencial,98.8,1.2,3.9,1.5,-12.9
49220,Addison,MI,237611,Bajo Potencial,98.8,-1.7,3.4,13.7,-9.8
83448,Sugar City,ID,367821,Bajo Potencial,98.8,2.9,4.6,2.4,-14.9
39851,Fort Gaines,GA,137903,Bajo Potencial,98.8,-5.6,3.0,28.3,-6.4
16646,Hastings,PA,138909,Bajo Potencial,98.8,-5.1,2.8,4.2,-8.8
59920,Proctor,MT,674316,Bajo Potencial,98.8,4.2,7.8,6.8,-20.9
15936,Hooversville,PA,94632,Bajo Potencial,98.8,-8.2,1.8,7.1,-10.7
87535,Glorieta,NM,416246,Bajo Potencial,98.8,-0.4,8.3,9.5,-6.2
95465,Occidental,CA,1127160,Bajo Potencial,98.8,-0.2,9.2,42.2,-4.9
95449,Hopland,CA,579987,Bajo Potencial,98.8,0.0,8.2,6.8,-5.8
73939,Goodwell,OK,167324,Bajo Potencial,98.8,-0.7,2.4,12.0,-16.3
28902,Brasstown,NC,309032,Bajo Potencial,98.8,3.1,4.4,36.9,-12.5
16218,Cowansville,PA,174931,Bajo Potencial,98.8,-2.4,2.5,9.8,-9.7
49126,Sodus,MI,234921,Bajo Potencial,98.8,-6.2,3.2,1.1,-13.8
36318,Coffee Springs,AL,178849,Bajo Potencial,98.8,0.3,3.4,18.8,-7.6
68729,,NE,133482,Bajo Potencial,98.8,-0.7,2.1,7.3,-8.9
54821,Cable,WI,352605,Bajo Potencial,98.8,2.6,6.1,69.1,-15.6
39326,Bailey,MS,127958,Bajo Potencial,98.8,2.1,3.6,29.9,-10.1
99012,,WA,367932,Bajo Potencial,98.8,2.5,5.4,3.8,-8.7
38342,Hollow Rock,TN,136736,Bajo Potencial,98.8,1.2,3.4,4.5,-12.0
85646,Tubac,AZ,512213,Bajo Potencial,98.8,0.1,5.6,31.8,-10.4
5471,Montgomery,VT,332134,Bajo Potencial,98.8,0.8,6.3,38.6,-7.8
97453,Mapleton,OR,380347,Bajo Potencial,98.8,1.4,7.2,6.6,-9.0
57373,Saint Lawrence,SD,301076,Bajo Potencial,98.8,2.4,7.4,6.9,-12.2
33921,,FL,2603974,Bajo Potencial,98.8,-2.1,24.3,224.6,-41.3
96008,Bella Vista,CA,447888,Bajo Potencial,98.8,-0.6,4.8,1.1,-5.2
86024,Happy Jack,AZ,504305,Bajo Potencial,98.8,2.4,5.7,149.0,-13.2
91210,Glendale,CA,1126191,Bajo Potencial,98.8,-0.5,10.7,15.6,-4.3
41836,Mallie,KY,101959,Bajo Potencial,98.8,0.0,1.8,14.1,-17.2
95636,,CA,357612,Bajo Potencial,98.8,0.6,4.3,7.4,-11.2
4109,Portland,ME,822910,Bajo Potencial,98.8,0.5,3.6,121.3,-11.8
94513,Brentwood,CA,825803,Bajo Potencial,98.7,2.5,5.8,0.9,-8.8
89103,Las Vegas,NV,283614,Bajo Potencial,98.7,2.9,5.6,7.3,-13.7
93619,Clovis,CA,607555,Bajo Potencial,98.7,2.7,4.2,1.2,-10.2
94901,San Rafael,CA,1400000,Bajo Potencial,98.7,1.0,12.8,1.8,-7.2
94606,Oakland,CA,663502,Bajo Potencial,98.7,-3.1,10.2,4.1,-4.0
95820,Sacramento,CA,410223,Bajo Potencial,98.7,1.5,5.7,1.6,-7.3
84116,Salt Lake City,UT,452936,Bajo Potencial,98.7,1.8,6.2,2.9,-9.9
77004,Houston,TX,368902,Bajo Potencial,98.7,-1.0,5.5,5.9,-6.5
33133,Miami,FL,1213086,Bajo Potencial,98.7,3.4,12.1,6.7,-19.7
91604,Los Angeles,CA,1698447,Bajo Potencial,98.7,-1.6,11.5,3.3,-6.4
97071,Woodburn,OR,420317,Bajo Potencial,98.7,1.9,5.8,1.0,-8.5
38632,Hernando,MS,337685,Bajo Potencial,98.7,0.2,3.7,2.5,-9.6
31794,Tifton,GA,180739,Bajo Potencial,98.7,0.1,3.9,5.2,-7.8
84104,Salt Lake City,UT,407074,Bajo Potencial,98.7,2.0,6.3,1.9,-9.9
97520,Ashland,OR,542728,Bajo Potencial,98.7,0.5,7.5,5.6,-5.2
77503,Pasadena,TX,213887,Bajo Potencial,98.7,0.8,3.2,3.5,-10.5
70448,Mandeville,LA,332241,Bajo Potencial,98.7,0.8,3.7,2.4,-7.5
28075,Harrisburg,NC,504893,Bajo Potencial,98.7,3.0,3.4,1.5,-14.2
46208,Indianapolis,IN,176761,Bajo Potencial,98.7,2.9,3.2,11.1,-14.6
97034,Lake Oswego,OR,1102320,Bajo Potencial,98.7,2.1,7.1,2.4,-9.6
30548,Braselton,GA,497693,Bajo Potencial,98.7,2.9,4.1,1.7,-12.9
31024,Eatonton,GA,396748,Bajo Potencial,98.7,2.6,5.9,13.4,-11.0
5701,Rutland,VT,267667,Bajo Potencial,98.7,-1.0,4.3,6.3,-10.1
75009,Celina,TX,602567,Bajo Potencial,98.7,0.1,3.6,1.9,-22.2
93111,Santa Barbara,CA,1660045,Bajo Potencial,98.7,2.7,11.0,2.1,-12.8
70447,Madisonville,LA,369317,Bajo Potencial,98.7,1.5,2.9,1.5,-8.3
94702,Berkeley,CA,1176428,Bajo Potencial,98.7,0.1,12.4,4.6,-5.3
28714,Burnsville,NC,326418,Bajo Potencial,98.7,3.2,5.4,15.4,-12.9
32615,Alachua,FL,336464,Bajo Potencial,98.7,1.9,4.0,3.6,-11.3
93950,Pacific Grove,CA,1392802,Bajo Potencial,98.7,1.3,12.4,8.8,-9.6
28557,Morehead City,NC,410421,Bajo Potencial,98.7,2.0,5.6,10.0,-11.6
83644,Middleton,ID,499590,Bajo Potencial,98.7,3.6,5.7,1.0,-14.6
75418,Bonham,TX,234992,Bajo Potencial,98.7,3.2,3.8,5.0,-14.9
36551,Loxley,AL,284638,Bajo Potencial,98.7,1.6,3.9,4.3,-11.3
33315,Fort Lauderdale,FL,562456,Bajo Potencial,98.7,0.4,5.8,9.9,-14.0
71635,Crossett,AR,86842,Bajo Potencial,98.7,-3.4,2.0,12.4,-8.6
94571,Rio Vista,CA,477575,Bajo Potencial,98.7,1.1,5.7,0.8,-8.6
39232,Flowood,MS,335293,Bajo Potencial,98.7,1.3,3.9,2.7,-8.1
39525,Diamondhead,MS,242106,Bajo Potencial,98.7,1.3,2.7,3.6,-11.3
37037,Christiana,TN,409736,Bajo Potencial,98.7,2.8,3.5,4.3,-14.5
78231,San Antonio,TX,450728,Bajo Potencial,98.7,1.2,4.2,1.4,-11.5
35096,Lincoln,AL,232101,Bajo Potencial,98.7,-0.9,3.1,7.3,-9.6
38558,Crossville,TN,379265,Bajo Potencial,98.7,1.6,4.7,8.4,-15.8
75941,Diboll,TX,170578,Bajo Potencial,98.7,1.3,2.9,4.0,-8.5
75684,,TX,182492,Bajo Potencial,98.7,1.2,3.1,6.6,-9.3
36344,Hartford,AL,163720,Bajo Potencial,98.7,1.3,2.6,7.8,-9.0
77465,Palacios,TX,185580,Bajo Potencial,98.7,-0.3,2.8,12.9,-7.9
5482,Shelburne,VT,684799,Bajo Potencial,98.7,1.3,5.8,3.3,-8.5
73439,Kingston,OK,233937,Bajo Potencial,98.7,2.3,4.3,34.4,-12.0
92342,Helendale,CA,387061,Bajo Potencial,98.7,2.6,3.4,8.6,-13.5
80651,Platteville,CO,547538,Bajo Potencial,98.7,2.5,6.1,0.8,-9.8
15714,Northern Cambria,PA,96207,Bajo Potencial,98.7,-7.1,2.6,5.2,-11.3
30336,Atlanta,GA,295795,Bajo Potencial,98.7,-2.1,5.7,0.0,-30.9
35116,Morris,AL,248552,Bajo Potencial,98.7,0.1,2.5,4.8,-9.5
83869,Spirit Lake,ID,563951,Bajo Potencial,98.7,3.5,8.4,7.6,-15.0
76259,Ponder,TX,381662,Bajo Potencial,98.7,0.6,4.1,0.2,-16.1
71742,Fordyce,AR,115240,Bajo Potencial,98.7,0.6,3.0,14.8,-7.6
97026,Gervais,OR,427081,Bajo Potencial,98.7,2.3,4.6,0.7,-10.2
81323,Dolores,CO,460177,Bajo Potencial,98.7,2.7,6.4,8.9,-10.9
16668,Patton,PA,136574,Bajo Potencial,98.7,-12.9,3.2,4.9,-20.0
39327,Decatur,MS,168272,Bajo Potencial,98.7,-0.0,3.1,2.0,-7.4
81435,,CO,2060108,Bajo Potencial,98.7,4.2,25.5,39.1,-29.3
75473,Powderly,TX,262077,Bajo Potencial,98.7,2.6,3.1,4.1,-14.5
85925,Eagar,AZ,312409,Bajo Potencial,98.7,2.3,3.6,11.7,-14.9
49448,Nunica,MI,370309,Bajo Potencial,98.7,-2.0,4.9,1.1,-8.7
97624,Chiloquin,OR,289533,Bajo Potencial,98.7,2.4,5.5,12.8,-10.8
81151,Sanford,CO,201250,Bajo Potencial,98.7,-1.3,5.0,8.7,-8.9
38449,Ardmore,TN,253937,Bajo Potencial,98.7,2.5,3.7,7.5,-10.6
5655,Hyde Park,VT,388921,Bajo Potencial,98.7,-1.6,4.5,5.5,-8.2
8243,Sea Isle City,NJ,1408928,Bajo Potencial,98.7,3.9,13.8,269.1,-18.0
31079,Rochelle,GA,132550,Bajo Potencial,98.7,-0.4,2.4,10.7,-10.5
31044,Jeffersonville,GA,103853,Bajo Potencial,98.7,0.7,2.7,15.3,-12.4
58257,Mayville,ND,192901,Bajo Potencial,98.7,1.7,2.8,5.3,-11.2
4924,Canaan,ME,215868,Bajo Potencial,98.7,-0.3,3.7,8.2,-10.2
38367,Ramer,TN,162473,Bajo Potencial,98.7,0.9,2.8,9.8,-11.4
65771,,MO,373700,Bajo Potencial,98.7,0.7,3.2,5.1,-12.6
48806,Ashley,MI,164496,Bajo Potencial,98.7,0.2,2.9,3.8,-11.3
16259,Templeton,PA,146524,Bajo Potencial,98.7,-2.1,2.4,10.0,-13.2
97413,Blue River,OR,435077,Bajo Potencial,98.7,1.3,6.7,29.2,-8.3
39854,Georgetown,GA,127182,Bajo Potencial,98.7,-3.8,3.0,38.1,-9.6
83804,Blanchard,ID,519916,Bajo Potencial,98.7,2.9,11.0,8.9,-21.0
85610,Elfrida,AZ,195589,Bajo Potencial,98.7,-1.2,5.9,39.4,-6.8
38332,Enville,TN,119830,Bajo Potencial,98.7,-1.3,1.9,10.6,-8.6
75435,Deport,TX,166224,Bajo Potencial,98.7,2.3,3.3,15.1,-17.0
39462,New Augusta,MS,128161,Bajo Potencial,98.7,1.0,2.4,11.0,-9.8
11957,,NY,1495889,Bajo Potencial,98.7,3.7,16.3,38.1,-16.0
94973,Woodacre,CA,1054510,Bajo Potencial,98.7,1.3,5.1,3.9,-5.8
58761,Mohall,ND,164228,Bajo Potencial,98.7,-0.0,2.9,13.0,-8.2
12989,Vermontville,NY,243541,Bajo Potencial,98.7,-2.4,3.0,39.2,-11.8
93608,Cantua Creek,CA,231341,Bajo Potencial,98.7,1.1,5.6,1.8,-10.4
31077,Rhine,GA,152700,Bajo Potencial,98.7,-0.0,4.1,27.9,-7.7
83813,Cocolalla,ID,653134,Bajo Potencial,98.7,3.9,8.0,19.0,-15.7
12914,Bombay,NY,116735,Bajo Potencial,98.7,1.9,2.7,9.1,-10.4
16210,Adrian,PA,144903,Bajo Potencial,98.7,0.7,3.1,13.5,-9.9
95450,Jenner,CA,850646,Bajo Potencial,98.7,1.3,10.8,92.1,-5.8
65627,Cedarcreek,MO,172510,Bajo Potencial,98.7,-0.7,2.9,4.7,-13.5
96772,Naalehu,HI,418374,Bajo Potencial,98.7,2.3,6.8,10.3,-18.1
59750,,MT,573875,Bajo Potencial,98.7,3.4,6.4,3.4,-13.6
5474,North Hero,VT,532572,Bajo Potencial,98.7,1.5,4.9,42.9,-8.1
80432,Como,CO,459054,Bajo Potencial,98.7,0.7,10.2,232.4,-10.3
95930,Clipper Mills,CA,256859,Bajo Potencial,98.7,-0.2,3.6,10.9,-7.9
95601,Amador City,CA,484684,Bajo Potencial,98.7,0.1,5.4,6.4,-4.3
29072,Lexington,SC,355253,Bajo Potencial,98.6,2.7,3.3,2.1,-13.1
33313,Lauderhill,FL,185872,Bajo Potencial,98.6,-5.5,4.0,4.3,-19.6
78501,McAllen,TX,195372,Bajo Potencial,98.6,-0.4,3.7,5.5,-11.1
30518,Buford,GA,475934,Bajo Potencial,98.6,3.2,4.6,2.4,-15.1
90813,Long Beach,CA,607493,Bajo Potencial,98.6,0.2,11.5,2.5,-6.8
75061,Irving,TX,305747,Bajo Potencial,98.6,1.2,4.8,2.4,-11.2
27834,Greenville,NC,207245,Bajo Potencial,98.6,2.1,4.0,5.4,-13.2
76119,Fort Worth,TX,198997,Bajo Potencial,98.6,3.0,4.2,2.8,-13.8
96822,Honolulu,HI,667939,Bajo Potencial,98.6,1.3,7.0,2.7,-7.3
27127,Winston-Salem,NC,254124,Bajo Potencial,98.6,2.6,3.7,4.0,-11.0
33172,Fountainbleau,FL,321631,Bajo Potencial,98.6,-0.3,4.8,3.9,-13.3
90012,Los Angeles,CA,648675,Bajo Potencial,98.6,-2.9,9.8,3.5,-4.1
30350,Sandy Springs,GA,536110,Bajo Potencial,98.6,0.4,6.0,4.5,-8.7
27511,Cary,NC,498712,Bajo Potencial,98.6,3.0,4.4,3.1,-11.5
93001,Ventura,CA,974447,Bajo Potencial,98.6,1.5,10.7,5.6,-7.9
91423,Los Angeles,CA,1401939,Bajo Potencial,98.6,-0.0,11.9,3.7,-7.4
90028,Los Angeles,CA,935660,Bajo Potencial,98.6,-3.0,16.7,15.0,-4.7
32405,Panama City,FL,297477,Bajo Potencial,98.6,0.1,4.1,4.7,-10.8
7108,Newark,NJ,501281,Bajo Potencial,98.6,-0.2,13.9,5.1,-6.7
79106,Amarillo,TX,160237,Bajo Potencial,98.6,1.5,2.8,6.3,-10.1
80831,Peyton,CO,555271,Bajo Potencial,98.6,2.5,4.2,1.5,-10.2
29455,Charleston,SC,731189,Bajo Potencial,98.6,2.8,5.7,21.2,-17.3
84302,Brigham City,UT,425005,Bajo Potencial,98.6,1.8,5.4,1.6,-11.0
28401,Wilmington,NC,333973,Bajo Potencial,98.6,1.1,5.8,10.3,-12.2
95110,San Jose,CA,892491,Bajo Potencial,98.6,-0.2,6.8,4.3,-4.4
77085,Houston,TX,235011,Bajo Potencial,98.6,0.0,3.5,1.1,-14.8
